ID_volume,titolo volume,ID_racconto,titolo racconto,anno,mese,tot caratteri,start_motivo,end_motivo,progresione,motivo_type,modulo_type,
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,1,31,1,titolo,,
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,32,3842,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,3843,5132,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,5133,6268,1,incontro femminile,,1
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,6269,6809,1,incontro di gruppo,,1
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,6810,7572,1,aggressione/scontro,,1
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,7573,8328,1,fuga,,1
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,8329,9134,1,aggressione/scontro,,1
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,9135,9365,1,fuga,,1
V002,Ultimo viene il corvo,S022,Un bastimento carico di granchi,1947,7,9906,9366,9906,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,1,16,1,titolo,,
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,17,1403,1,incontro maschile,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,1404,2480,1,compito/missione,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,2481,3717,1,compito/missione,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,3718,3847,1,compito/missione,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,3848,4005,1,partenza/sparizione,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,4006,4820,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,4821,5140,1,incontro femminile,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,5141,6493,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,6494,7305,1,arrivo/ritorno,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,7306,7880,1,arrivo/ritorno,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,7881,8750,1,arrivo/ritorno,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,8751,9371,1,arrivo/ritorno,,1
V002,Ultimo viene il corvo,S023,I figli poltroni,1948,1,9860,9372,9860,1,illusione/speranza,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,1,21,1,titolo,,
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,22,612,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,613,2218,1,fuga,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,2219,3582,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,3583,4131,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,4132,5303,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,5304,6001,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,6002,6524,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,6525,7995,1,incontro maschile,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,7996,8183,1,fuga,,1
V002,Ultimo viene il corvo,S024,Il giardino incantato,1948,2,8487,8184,8487,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,1,26,1,titolo,,
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,27,1681,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,1682,3021,1,riflessione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,3022,4190,1,incontro di gruppo,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,4191,5529,1,incontro di gruppo,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,5530,7319,1,riflessione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,7320,7961,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,7962,9264,1,riflessione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,9265,10983,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,10984,11930,1,riflessione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,11931,12379,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,12380,12854,1,riflessione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,12855,13494,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,13495,14632,1,aggressione/scontro,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,14633,14938,1,rivelazione,,1
V002,Ultimo viene il corvo,S025,Impiccagione di un giudice,1948,2,15971,14939,15971,1,morte,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,1,22,1,titolo,,
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,23,952,1,situazione,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,953,2445,1,rivelazione,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,2446,3325,1,fuga,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,3326,4495,1,illusione/speranza,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,4496,5294,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,5295,6061,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,6062,6803,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,6804,7662,1,inseguimento/ricerca,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,7663,8381,1,ostacolo,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,8382,8936,1,incontro animale,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,8937,9489,1,ostacolo,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,9490,9971,1,incontro animale,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,9972,10407,1,ostacolo,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,10408,11046,1,incontro animale,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,11047,11479,1,ostacolo,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,11480,12316,1,incontro animale,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,12317,12711,1,ostacolo,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,12712,13204,1,incontro animale,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,13205,13819,1,ostacolo,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,13820,14922,1,incontro animale,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,14923,15308,1,morte,,1
V002,Ultimo viene il corvo,S026,Il bosco degli animali,1948,4,15495,15309,15495,1,successo,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,1,18,1,titolo,,
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,19,487,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,488,488,1,incontro di gruppo,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,489,3668,1,illusione/speranza,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,3669,4307,1,incontro di gruppo,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,4308,5074,1,illusione/speranza,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,5075,6380,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,6381,7973,1,incontro maschile,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,7974,8656,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,8657,9187,1,aggressione/scontro,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,9188,10134,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,10135,10354,1,arrivo/ritorno,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,10355,11297,1,illusione/speranza,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,11298,12481,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S027,Si dorme come cani,1948,6,12910,12482,12910,1,successo,,1
,,S028,Com'era grande il mare,1948,6,3548,1,22,1,titolo,,
,,S028,Com'era grande il mare,1948,6,3548,23,450,1,viaggio,,1
,,S028,Com'era grande il mare,1948,6,3548,451,1812,1,smarrimento/dubbio,,1
,,S028,Com'era grande il mare,1948,6,3548,1813,3235,1,scena erotica,,1
,,S028,Com'era grande il mare,1948,6,3548,3236,3548,1,rivelazione,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,1,24,1,titolo,,
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,25,1801,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,1802,3229,1,compito/missione,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,3230,3998,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,3999,4682,1,incontro di gruppo,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,4683,5503,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,5504,7119,1,smarrimento/dubbio,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,7120,7609,1,incontro animale,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,7610,7699,1,inseguimento/ricerca,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,7700,7950,1,incontro femminile,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,7951,8528,1,incontro maschile,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,8529,8967,1,incontro maschile,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,8968,9353,1,incontro maschile,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,9354,9747,1,incontro di gruppo,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,9748,10997,1,smarrimento/dubbio,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,10998,12709,1,incontro femminile,,1
V002,Ultimo viene il corvo,S029,Il gatto e il poliziotto,1948,8,12933,12710,12933,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,1,21,1,titolo,,
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,22,1037,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,1038,2302,1,incontro maschile,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,2303,2812,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,2813,3406,1,incontro femminile,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,3407,4194,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,4195,5123,1,incontro femminile,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,5124,6333,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,6334,7544,1,rivelazione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,7545,8384,1,incontro maschile,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,8385,9015,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,9016,9988,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,9989,11606,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,11607,12505,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,12506,13152,1,illusione/speranza,,1
V002,Ultimo viene il corvo,S030,Pranzo con un pastore,1948,9,14313,13153,14313,1,angoscia/delusione,,1
,,S031,Voglia di mare,1948,10,5321,1,14,1,titolo,,
,,S031,Voglia di mare,1948,10,5321,15,1353,1,situazione,,1
,,S031,Voglia di mare,1948,10,5321,1354,1657,1,angoscia/delusione,,1
,,S031,Voglia di mare,1948,10,5321,1658,2112,1,cambiamento,,1
,,S031,Voglia di mare,1948,10,5321,2113,4997,1,visione,,1
,,S031,Voglia di mare,1948,10,5321,4998,5321,1,angoscia/delusione,,1
,,S032,Isabella e Fioravanti,1948,10,9719,1,21,-5320,titolo,,
,,S032,Isabella e Fioravanti,1948,10,9719,22,1422,1,città magica,,1
,,S032,Isabella e Fioravanti,1948,10,9719,1423,1823,1,cambiamento,,1
,,S032,Isabella e Fioravanti,1948,10,9719,1824,3286,1,incontro femminile,,1
,,S032,Isabella e Fioravanti,1948,10,9719,3287,4128,1,innamoramento,,1
,,S032,Isabella e Fioravanti,1948,10,9719,4129,4524,1,iniziativa/piano,,1
,,S032,Isabella e Fioravanti,1948,10,9719,4525,5139,1,ostacolo,,1
,,S032,Isabella e Fioravanti,1948,10,9719,5140,6042,1,iniziativa/piano,,1
,,S032,Isabella e Fioravanti,1948,10,9719,6043,7170,1,successo,,1
,,S032,Isabella e Fioravanti,1948,10,9719,7171,7304,1,ostacolo,,1
,,S032,Isabella e Fioravanti,1948,10,9719,7305,7626,1,iniziativa/piano,,1
,,S032,Isabella e Fioravanti,1948,10,9719,7627,8509,1,ostacolo,,1
,,S032,Isabella e Fioravanti,1948,10,9719,8510,9719,1,successo,,1
V002,Ultimo viene il corvo,S033,Chi ha messo la mina nel mare,1948,11,10473,1,30,-9718,titolo,,
V002,Ultimo viene il corvo,S033,Chi ha messo la mina nel mare,1948,11,10473,31,1323,1,pausa/sospensione,,1
V002,Ultimo viene il corvo,S033,Chi ha messo la mina nel mare,1948,11,10473,1324,3438,1,incontro maschile,,1
V002,Ultimo viene il corvo,S033,Chi ha messo la mina nel mare,1948,11,10473,3439,4806,1,rivelazione,,1
V002,Ultimo viene il corvo,S033,Chi ha messo la mina nel mare,1948,11,10473,4807,6062,1,partenza/sparizione,,1
V002,Ultimo viene il corvo,S033,Chi ha messo la mina nel mare,1948,11,10473,6063,6971,1,inseguimento/ricerca,,1
V002,Ultimo viene il corvo,S033,Chi ha messo la mina nel mare,1948,11,10473,6972,8441,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S033,Chi ha messo la mina nel mare,1948,11,10473,8442,9190,1,successo,,1
V002,Ultimo viene il corvo,S033,Chi ha messo la mina nel mare,1948,11,10473,9191,10473,1,illusione/speranza,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,1,25,-10472,titolo,,
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,26,1533,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,1534,2864,1,incontro di gruppo,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,2865,4054,1,smarrimento/dubbio,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,4055,5740,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,5741,6515,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,6516,7090,1,incontro femminile,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,7091,7411,1,incontro femminile,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,7412,9279,1,arrivo/ritorno,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,9280,10054,1,innamoramento,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,10055,10685,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,10686,11448,1,illusione/speranza,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,11449,12633,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,12634,14947,1,incontro di gruppo,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,14948,18132,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,18133,18865,1,innamoramento,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,18866,19395,1,angoscia/delusione,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,19396,20314,1,arrivo/ritorno,,1
V002,Ultimo viene il corvo,S034,Dollari e vecchie mondane,1948,12,21698,20315,21698,1,angoscia/delusione,,1
,,S035,Freddo a Napoli,1949,1,7999,1,15,-21697,titolo,,
,,S035,Freddo a Napoli,1949,1,7999,16,880,1,smarrimento/dubbio,,1
,,S035,Freddo a Napoli,1949,1,7999,881,2230,1,angoscia/delusione,,1
,,S035,Freddo a Napoli,1949,1,7999,2231,2902,1,rivelazione,,1
,,S035,Freddo a Napoli,1949,1,7999,2903,4086,1,angoscia/delusione,,1
,,S035,Freddo a Napoli,1949,1,7999,4087,5164,1,riflessione,,1
,,S035,Freddo a Napoli,1949,1,7999,5165,5787,1,smarrimento/dubbio,,1
,,S035,Freddo a Napoli,1949,1,7999,5788,6697,1,riflessione,,1
,,S035,Freddo a Napoli,1949,1,7999,6698,7372,1,smarrimento/dubbio,,1
,,S035,Freddo a Napoli,1949,1,7999,7373,7999,1,angoscia/delusione,,1
,,S036,Lasciare Anna,1949,4,9083,1,13,-7998,titolo,,
,,S036,Lasciare Anna,1949,4,9083,14,937,1,situazione,,1
,,S036,Lasciare Anna,1949,4,9083,938,2680,1,angoscia/delusione,,1
,,S036,Lasciare Anna,1949,4,9083,2681,2787,1,rivelazione,,1
,,S036,Lasciare Anna,1949,4,9083,2788,2832,1,partenza/sparizione,,1
,,S036,Lasciare Anna,1949,4,9083,2833,4756,1,riflessione,,1
,,S036,Lasciare Anna,1949,4,9083,4757,4807,1,iniziativa/piano,,1
,,S036,Lasciare Anna,1949,4,9083,4808,6183,1,illusione/speranza,,1
,,S036,Lasciare Anna,1949,4,9083,6184,7012,1,visione,,1
,,S036,Lasciare Anna,1949,4,9083,7013,7468,1,smarrimento/dubbio,,1
,,S036,Lasciare Anna,1949,4,9083,7469,8035,1,visione,,1
,,S036,Lasciare Anna,1949,4,9083,8036,9028,1,riflessione,,1
,,S036,Lasciare Anna,1949,4,9083,9029,9083,1,iniziativa/piano,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,1,20,-9082,titolo,,
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,21,3345,1,incontro maschile,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,3346,4183,1,offerta,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,4184,6455,1,rifiuto,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,6456,9053,1,offerta,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,9054,9528,1,rifiuto,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,9529,10707,1,offerta,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,10708,11031,1,rifiuto,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,11032,12397,1,offerta,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,12398,12742,1,rifiuto,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,12743,13266,1,offerta,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,13267,13315,1,rifiuto,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,13316,13959,1,offerta,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,13960,14016,1,rifiuto,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,14017,14157,1,offerta,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,14158,14202,1,rifiuto,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,14203,15469,1,aggressione/scontro,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,15470,15577,1,offerta,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,15578,15627,1,rifiuto,,1
V002,Ultimo viene il corvo,S037,"Un pomeriggio, Adamo",1949,7,16625,15628,16625,1,aggressione/scontro,,1
V002,Ultimo viene il corvo,S038,La casa degli alveari,1949,7,7418,1,21,-16624,titolo,,
V002,Ultimo viene il corvo,S038,La casa degli alveari,1949,7,7418,22,7418,1,riflessione,,1
V002,Ultimo viene il corvo,S039,La stessa cosa del sangue,1949,7,12987,1,25,-7417,titolo,,
V002,Ultimo viene il corvo,S039,La stessa cosa del sangue,1949,7,12987,26,663,1,fuga,,1
V002,Ultimo viene il corvo,S039,La stessa cosa del sangue,1949,7,12987,664,1805,1,compito/missione,,1
V002,Ultimo viene il corvo,S039,La stessa cosa del sangue,1949,7,12987,1806,2416,1,rivelazione,,1
V002,Ultimo viene il corvo,S039,La stessa cosa del sangue,1949,7,12987,2417,3737,1,smarrimento/dubbio,,1
V002,Ultimo viene il corvo,S039,La stessa cosa del sangue,1949,7,12987,3738,6476,1,incontro maschile,,1
V002,Ultimo viene il corvo,S039,La stessa cosa del sangue,1949,7,12987,6477,6939,1,aiuto/salvataggio,,1
